time,station,tl_mittel,p_mittel,vv_mittel,rf_mittel,so_h,substation
2007-04-30T00:00+00:00,5925,13.1,995.0,2.6,52.0,14.0,
2007-04-30T00:00+00:00,5935,12.1,997.1,2.6,53.0,13.9,
2007-04-30T00:00+00:00,5963,,,,,,
2007-04-30T00:00+00:00,5965,,,,,,
2007-05-01T00:00+00:00,105,9.9,991.3,3.8,49.0,13.3,5904
2007-05-01T00:00+00:00,106,8.3,989.2,2.1,46.0,12.3,5805
2007-05-01T00:00+00:00,107,10.1,992.8,3.8,44.0,13.4,5917
2007-05-01T00:00+00:00,4102,,,,,,
2007-05-01T00:00+00:00,4115,,,,,,
2007-05-01T00:00+00:00,4120,,,,,,
2007-05-01T00:00+00:00,5802,,,,,,
2007-05-01T00:00+00:00,5804,,,,,,
2007-05-01T00:00+00:00,5805,8.3,989.2,2.1,46.0,12.3,
2007-05-01T00:00+00:00,5808,,,,,,
2007-05-01T00:00+00:00,5901,,,,,,
2007-05-01T00:00+00:00,5902,,,,,,
2007-05-01T00:00+00:00,5904,9.9,991.3,3.8,49.0,13.3,
2007-05-01T00:00+00:00,5905,,,,,,
2007-05-01T00:00+00:00,5916,,,,,,
2007-05-01T00:00+00:00,5917,10.1,992.8,3.8,44.0,13.4,
2007-05-01T00:00+00:00,5925,11.7,995.7,3.8,44.0,13.1,
2007-05-01T00:00+00:00,5935,9.8,997.9,2.6,47.0,12.9,
2007-05-01T00:00+00:00,5963,,,,,,
2007-05-01T00:00+00:00,5965,,,,,,
2007-05-02T00:00+00:00,105,9.5,992.5,3.2,55.0,14.0,5904
2007-05-02T00:00+00:00,106,7.0,990.3,2.1,47.0,13.3,5805
2007-05-02T00:00+00:00,107,9.0,994.0,2.6,50.0,13.8,5917
2007-05-02T00:00+00:00,4102,,,,,,
2007-05-02T00:00+00:00,4115,,,,,,
2007-05-02T00:00+00:00,4120,,,,,,
2007-05-02T00:00+00:00,5802,,,,,,
2007-05-02T00:00+00:00,5804,,,,,,
2007-05-02T00:00+00:00,5805,7.0,990.3,2.1,47.0,13.3,
2007-05-02T00:00+00:00,5808,,,,,,
2007-05-02T00:00+00:00,5901,,,,,,
2007-05-02T00:00+00:00,5902,,,,,,
2007-05-02T00:00+00:00,5904,9.5,992.5,3.2,55.0,14.0,
2007-05-02T00:00+00:00,5905,,,,,,
2007-05-02T00:00+00:00,5916,,,,,,
2007-05-02T00:00+00:00,5917,9.0,994.0,2.6,50.0,13.8,
2007-05-02T00:00+00:00,5925,11.1,997.0,3.2,50.0,14.1,
2007-05-02T00:00+00:00,5935,9.5,999.1,2.1,53.0,13.9,
2007-05-02T00:00+00:00,5963,,,,,,
2007-05-02T00:00+00:00,5965,,,,,,
2007-05-03T00:00+00:00,105,12.1,988.2,2.6,58.0,12.5,5904
2007-05-03T00:00+00:00,106,10.7,986.0,1.5,51.0,11.9,5805
2007-05-03T00:00+00:00,107,12.3,989.7,2.6,53.0,12.4,5917
2007-05-03T00:00+00:00,4102,,,,,,
2007-05-03T00:00+00:00,4115,,,,,,
2007-05-03T00:00+00:00,4120,,,,,,
2007-05-03T00:00+00:00,5802,,,,,,
2007-05-03T00:00+00:00,5804,,,,,,
2007-05-03T00:00+00:00,5805,10.7,986.0,1.5,51.0,11.9,
2007-05-03T00:00+00:00,5808,,,,,,
2007-05-03T00:00+00:00,5901,,,,,,
2007-05-03T00:00+00:00,5902,,,,,,
2007-05-03T00:00+00:00,5904,12.1,988.2,2.6,58.0,12.5,
2007-05-03T00:00+00:00,5905,,,,,,
2007-05-03T00:00+00:00,5916,,,,,,
2007-05-03T00:00+00:00,5917,12.3,989.7,2.6,53.0,12.4,
2007-05-03T00:00+00:00,5925,13.8,992.6,2.6,54.0,12.6,
2007-05-03T00:00+00:00,5935,11.9,994.7,2.6,55.0,12.5,
2007-05-03T00:00+00:00,5963,,,,,,
2007-05-03T00:00+00:00,5965,,,,,,
2007-05-04T00:00+00:00,105,13.8,986.0,2.6,71.0,3.6,5904
2007-05-04T00:00+00:00,106,11.7,983.8,2.1,63.0,3.1,5805
2007-05-04T00:00+00:00,107,13.5,987.5,2.6,67.0,1.9,5917
2007-05-04T00:00+00:00,4102,,,,,,
2007-05-04T00:00+00:00,4115,,,,,,
2007-05-04T00:00+00:00,4120,,,,,,
2007-05-04T00:00+00:00,5802,,,,,,
2007-05-04T00:00+00:00,5804,,,,,,
2007-05-04T00:00+00:00,5805,11.7,983.8,2.1,63.0,3.1,
2007-05-04T00:00+00:00,5808,,,,,,
2007-05-04T00:00+00:00,5901,,,,,,
2007-05-04T00:00+00:00,5902,,,,,,
2007-05-04T00:00+00:00,5904,13.8,986.0,2.6,71.0,3.6,
2007-05-04T00:00+00:00,5905,,,,,,
2007-05-04T00:00+00:00,5916,,,,,,
2007-05-04T00:00+00:00,5917,13.5,987.5,2.6,67.0,1.9,
2007-05-04T00:00+00:00,5925,15.2,990.4,3.2,67.0,3.1,
2007-05-04T00:00+00:00,5935,13.2,992.5,2.1,69.0,3.0,
2007-05-04T00:00+00:00,5963,,,,,,
2007-05-04T00:00+00:00,5965,,,,,,
2007-05-05T00:00+00:00,105,15.3,982.8,3.2,88.0,1.4,5904
2007-05-05T00:00+00:00,106,14.6,980.6,2.1,88.0,0.5,5805
2007-05-05T00:00+00:00,107,15.2,984.2,3.2,82.0,2.4,5917
2007-05-05T00:00+00:00,4102,,,,,,
2007-05-05T00:00+00:00,4115,,,,,,
2007-05-05T00:00+00:00,4120,,,,,,
2007-05-05T00:00+00:00,5802,,,,,,
2007-05-05T00:00+00:00,5804,,,,,,
2007-05-05T00:00+00:00,5805,14.6,980.6,2.1,88.0,0.5,
2007-05-05T00:00+00:00,5808,,,,,,
2007-05-05T00:00+00:00,5901,,,,,,
2007-05-05T00:00+00:00,5902,,,,,,
2007-05-05T00:00+00:00,5904,15.3,982.8,3.2,88.0,1.4,
2007-05-05T00:00+00:00,5905,,,,,,
2007-05-05T00:00+00:00,5916,,,,,,
2007-05-05T00:00+00:00,5917,15.2,984.2,3.2,82.0,2.4,
2007-05-05T00:00+00:00,5925,15.7,987.1,3.2,87.0,2.0,
2007-05-05T00:00+00:00,5935,15.8,989.3,2.6,84.0,1.9,
2007-05-05T00:00+00:00,5963,,,,,,
2007-05-05T00:00+00:00,5965,,,,,,
2007-05-06T00:00+00:00,105,14.1,986.0,2.6,89.0,0.0,5904
2007-05-06T00:00+00:00,106,13.4,984.0,2.6,88.0,0.0,5805
2007-05-06T00:00+00:00,107,14.1,987.6,3.2,86.0,0.0,5917
2007-05-06T00:00+00:00,4102,,,,,,
2007-05-06T00:00+00:00,4115,,,,,,
2007-05-06T00:00+00:00,4120,,,,,,
2007-05-06T00:00+00:00,5802,,,,,,
2007-05-06T00:00+00:00,5804,,,,,,
2007-05-06T00:00+00:00,5805,13.4,984.0,2.6,88.0,0.0,
2007-05-06T00:00+00:00,5808,,,,,,
2007-05-06T00:00+00:00,5901,,,,,,
2007-05-06T00:00+00:00,5902,,,,,,
2007-05-06T00:00+00:00,5904,14.1,986.0,2.6,89.0,0.0,
2007-05-06T00:00+00:00,5905,,,,,,
2007-05-06T00:00+00:00,5916,,,,,,
2007-05-06T00:00+00:00,5917,14.1,987.6,3.2,86.0,0.0,
2007-05-06T00:00+00:00,5925,14.9,990.4,2.6,88.0,0.0,
2007-05-06T00:00+00:00,5935,14.5,992.4,2.1,86.0,0.0,
2007-05-06T00:00+00:00,5963,,,,,,
2007-05-06T00:00+00:00,5965,,,,,,
2007-05-07T00:00+00:00,105,17.1,988.4,5.2,54.0,11.6,5904
2007-05-07T00:00+00:00,106,16.6,986.5,4.5,54.0,11.0,5805
2007-05-07T00:00+00:00,107,16.7,990.1,6.7,49.0,11.7,5917
2007-05-07T00:00+00:00,4102,,,,,,
2007-05-07T00:00+00:00,4115,,,,,,
2007-05-07T00:00+00:00,4120,,,,,,
2007-05-07T00:00+00:00,5802,,,,,,
2007-05-07T00:00+00:00,5804,,,,,,
2007-05-07T00:00+00:00,5805,16.6,986.5,4.5,54.0,11.0,
2007-05-07T00:00+00:00,5808,,,,,,
2007-05-07T00:00+00:00,5901,,,,,,
2007-05-07T00:00+00:00,5902,,,,,,
2007-05-07T00:00+00:00,5904,17.1,988.4,5.2,54.0,11.6,
2007-05-07T00:00+00:00,5905,,,,,,
2007-05-07T00:00+00:00,5916,,,,,,
2007-05-07T00:00+00:00,5917,16.7,990.1,6.7,49.0,11.7,
2007-05-07T00:00+00:00,5925,17.7,992.9,5.9,53.0,11.6,
2007-05-07T00:00+00:00,5935,17.8,994.8,3.2,52.0,11.5,
2007-05-07T00:00+00:00,5963,,,,,,
2007-05-07T00:00+00:00,5965,,,,,,
2007-05-08T00:00+00:00,105,15.5,986.4,6.7,65.0,3.5,5904
2007-05-08T00:00+00:00,106,15.2,984.6,4.5,67.0,4.0,5805
2007-05-08T00:00+00:00,107,15.5,988.5,6.7,58.0,3.6,5917
2007-05-08T00:00+00:00,4102,,,,,,
2007-05-08T00:00+00:00,4115,,,,,,
2007-05-08T00:00+00:00,4120,,,,,,
2007-05-08T00:00+00:00,5802,,,,,,
2007-05-08T00:00+00:00,5804,,,,,,
2007-05-08T00:00+00:00,5805,15.2,984.6,4.5,67.0,4.0,
2007-05-08T00:00+00:00,5808,,,,,,
2007-05-08T00:00+00:00,5901,,,,,,
2007-05-08T00:00+00:00,5902,,,,,,
2007-05-08T00:00+00:00,5904,15.5,986.4,6.7,65.0,3.5,
2007-05-08T00:00+00:00,5905,,,,,,
2007-05-08T00:00+00:00,5916,,,,,,
2007-05-08T00:00+00:00,5917,15.5,988.5,6.7,58.0,3.6,
2007-05-08T00:00+00:00,5925,16.4,991.1,5.9,65.0,4.3,
2007-05-08T00:00+00:00,5935,15.8,993.0,4.5,61.0,3.8,
2007-05-08T00:00+00:00,5963,,,,,,
2007-05-08T00:00+00:00,5965,,,,,,
2007-05-09T00:00+00:00,105,13.2,989.8,5.9,86.0,2.2,5904
2007-05-09T00:00+00:00,106,12.7,987.9,3.8,88.0,1.1,5805
2007-05-09T00:00+00:00,107,13.5,991.7,5.2,83.0,2.1,5917
2007-05-09T00:00+00:00,4102,,,,,,
2007-05-09T00:00+00:00,4115,,,,,,
2007-05-09T00:00+00:00,4120,,,,,,
2007-05-09T00:00+00:00,5802,,,,,,
2007-05-09T00:00+00:00,5804,,,,,,
2007-05-09T00:00+00:00,5805,12.7,987.9,3.8,88.0,1.1,
2007-05-09T00:00+00:00,5808,,,,,,
2007-05-09T00:00+00:00,5901,,,,,,
2007-05-09T00:00+00:00,5902,,,,,,
2007-05-09T00:00+00:00,5904,13.2,989.8,5.9,86.0,2.2,
2007-05-09T00:00+00:00,5905,,,,,,
2007-05-09T00:00+00:00,5916,,,,,,
2007-05-09T00:00+00:00,5917,13.5,991.7,5.2,83.0,2.1,
2007-05-09T00:00+00:00,5925,14.4,994.4,5.2,86.0,2.4,
2007-05-09T00:00+00:00,5935,14.0,996.4,3.2,81.0,2.6,
2007-05-09T00:00+00:00,5963,,,,,,
2007-05-09T00:00+00:00,5965,,,,,,
2007-05-10T00:00+00:00,105,17.9,990.3,4.5,60.0,9.9,5904
2007-05-10T00:00+00:00,106,17.7,988.3,3.2,65.0,10.0,5805
2007-05-10T00:00+00:00,107,17.7,992.0,4.5,50.0,6.8,5917
2007-05-10T00:00+00:00,4102,,,,,,
2007-05-10T00:00+00:00,4115,,,,,,
2007-05-10T00:00+00:00,4120,,,,,,
2007-05-10T00:00+00:00,5802,,,,,,
2007-05-10T00:00+00:00,5804,,,,,,
2007-05-10T00:00+00:00,5805,17.7,988.3,3.2,65.0,10.0,
2007-05-10T00:00+00:00,5808,,,,,,
2007-05-10T00:00+00:00,5901,,,,,,
2007-05-10T00:00+00:00,5902,,,,,,
2007-05-10T00:00+00:00,5904,17.9,990.3,4.5,60.0,9.9,
2007-05-10T00:00+00:00,5905,,,,,,
2007-05-10T00:00+00:00,5916,,,,,,
2007-05-10T00:00+00:00,5917,17.7,992.0,4.5,50.0,6.8,
2007-05-10T00:00+00:00,5925,18.9,994.7,4.5,53.0,9.9,
2007-05-10T00:00+00:00,5935,18.8,996.7,3.2,58.0,9.9,
2007-05-10T00:00+00:00,5963,,,,,,
2007-05-10T00:00+00:00,5965,,,,,,
2007-05-11T00:00+00:00,105,19.8,983.0,3.8,51.0,9.8,5904
2007-05-11T00:00+00:00,106,18.6,981.0,2.6,50.0,11.2,5805
2007-05-11T00:00+00:00,107,19.4,984.6,3.2,52.0,11.7,5917
2007-05-11T00:00+00:00,4102,,,,,,
2007-05-11T00:00+00:00,4115,,,,,,
2007-05-11T00:00+00:00,4120,,,,,,
2007-05-11T00:00+00:00,5802,,,,,,
2007-05-11T00:00+00:00,5804,,,,,,
2007-05-11T00:00+00:00,5805,18.6,981.0,2.6,50.0,11.2,
2007-05-11T00:00+00:00,5808,,,,,,
2007-05-11T00:00+00:00,5901,,,,,,
2007-05-11T00:00+00:00,5902,,,,,,
2007-05-11T00:00+00:00,5904,19.8,983.0,3.8,51.0,9.8,
2007-05-11T00:00+00:00,5905,,,,,,
2007-05-11T00:00+00:00,5916,,,,,,
2007-05-11T00:00+00:00,5917,19.4,984.6,3.2,52.0,11.7,
2007-05-11T00:00+00:00,5925,21.1,987.4,3.8,49.0,10.7,
2007-05-11T00:00+00:00,5935,19.9,989.2,1.5,50.0,10.0,
2007-05-11T00:00+00:00,5963,,,,,,
2007-05-11T00:00+00:00,5965,,,,,,
2007-05-12T00:00+00:00,105,19.6,987.7,2.6,58.0,7.3,5904
2007-05-12T00:00+00:00,106,18.5,985.5,1.5,61.0,8.2,5805
2007-05-12T00:00+00:00,107,19.3,989.3,1.5,54.0,8.8,5917
2007-05-12T00:00+00:00,4102,,,,,,
2007-05-12T00:00+00:00,4115,,,,,,
2007-05-12T00:00+00:00,4120,,,,,,
2007-05-12T00:00+00:00,5802,,,,,,
2007-05-12T00:00+00:00,5804,,,,,,
2007-05-12T00:00+00:00,5805,18.5,985.5,1.5,61.0,8.2,
2007-05-12T00:00+00:00,5808,,,,,,
2007-05-12T00:00+00:00,5901,,,,,,
2007-05-12T00:00+00:00,5902,,,,,,
2007-05-12T00:00+00:00,5904,19.6,987.7,2.6,58.0,7.3,
2007-05-12T00:00+00:00,5905,,,,,,
2007-05-12T00:00+00:00,5916,,,,,,
2007-05-12T00:00+00:00,5917,19.3,989.3,1.5,54.0,8.8,
2007-05-12T00:00+00:00,5925,21.1,992.0,2.1,49.0,7.7,
2007-05-12T00:00+00:00,5935,20.0,994.0,1.0,53.0,7.5,
2007-05-12T00:00+00:00,5963,,,,,,
2007-05-12T00:00+00:00,5965,,,,,,
2007-05-13T00:00+00:00,105,19.0,988.9,3.8,60.0,13.9,5904
2007-05-13T00:00+00:00,106,17.7,986.6,2.6,58.0,13.3,5805
2007-05-13T00:00+00:00,107,18.5,990.5,4.5,61.0,13.7,5917
2007-05-13T00:00+00:00,4102,,,,,,
2007-05-13T00:00+00:00,4115,,,,,,
2007-05-13T00:00+00:00,4120,,,,,,
2007-05-13T00:00+00:00,5802,,,,,,
2007-05-13T00:00+00:00,5804,,,,,,
2007-05-13T00:00+00:00,5805,17.7,986.6,2.6,58.0,13.3,
2007-05-13T00:00+00:00,5808,,,,,,
2007-05-13T00:00+00:00,5901,,,,,,
2007-05-13T00:00+00:00,5902,,,,,,
2007-05-13T00:00+00:00,5904,19.0,988.9,3.8,60.0,13.9,
2007-05-13T00:00+00:00,5905,,,,,,
2007-05-13T00:00+00:00,5916,,,,,,
2007-05-13T00:00+00:00,5917,18.5,990.5,4.5,61.0,13.7,
2007-05-13T00:00+00:00,5925,20.7,993.3,4.5,59.0,13.8,
2007-05-13T00:00+00:00,5935,19.3,995.4,2.6,56.0,13.9,
2007-05-13T00:00+00:00,5963,,,,,,
2007-05-13T00:00+00:00,5965,,,,,,
2007-05-14T00:00+00:00,105,20.6,983.4,3.8,62.0,13.7,5904
2007-05-14T00:00+00:00,106,19.3,981.1,2.1,60.0,12.9,5805
2007-05-14T00:00+00:00,107,20.3,984.8,3.8,57.0,13.6,5917
2007-05-14T00:00+00:00,4102,,,,,,
2007-05-14T00:00+00:00,4115,,,,,,
2007-05-14T00:00+00:00,4120,,,,,,
2007-05-14T00:00+00:00,5802,,,,,,
2007-05-14T00:00+00:00,5804,,,,,,
2007-05-14T00:00+00:00,5805,19.3,981.1,2.1,60.0,12.9,
2007-05-14T00:00+00:00,5808,,,,,,
2007-05-14T00:00+00:00,5901,,,,,,
2007-05-14T00:00+00:00,5902,,,,,,
2007-05-14T00:00+00:00,5904,20.6,983.4,3.8,62.0,13.7,
2007-05-14T00:00+00:00,5905,,,,,,
2007-05-14T00:00+00:00,5916,,,,,,
2007-05-14T00:00+00:00,5917,20.3,984.8,3.8,57.0,13.6,
2007-05-14T00:00+00:00,5925,22.6,987.7,3.2,60.0,13.7,
2007-05-14T00:00+00:00,5935,21.0,989.7,2.1,57.0,13.7,
2007-05-14T00:00+00:00,5963,,,,,,
2007-05-14T00:00+00:00,5965,,,,,,
2007-05-15T00:00+00:00,105,18.2,987.9,5.2,82.0,4.3,5904
2007-05-15T00:00+00:00,106,18.0,986.0,3.2,82.0,3.6,5805
2007-05-15T00:00+00:00,107,18.1,989.5,5.9,78.0,3.8,5917
2007-05-15T00:00+00:00,4102,,,,,,
2007-05-15T00:00+00:00,4115,,,,,,
2007-05-15T00:00+00:00,4120,,,,,,
2007-05-15T00:00+00:00,5802,,,,,,
2007-05-15T00:00+00:00,5804,,,,,,
2007-05-15T00:00+00:00,5805,18.0,986.0,3.2,82.0,3.6,
2007-05-15T00:00+00:00,5808,,,,,,
2007-05-15T00:00+00:00,5901,,,,,,
2007-05-15T00:00+00:00,5902,,,,,,
2007-05-15T00:00+00:00,5904,18.2,987.9,5.2,82.0,4.3,
2007-05-15T00:00+00:00,5905,,,,,,
2007-05-15T00:00+00:00,5916,,,,,,
2007-05-15T00:00+00:00,5917,18.1,989.5,5.9,78.0,3.8,
2007-05-15T00:00+00:00,5925,19.4,992.4,5.2,81.0,4.1,
2007-05-15T00:00+00:00,5935,19.3,994.4,3.2,79.0,4.5,
2007-05-15T00:00+00:00,5963,,,,,,
2007-05-15T00:00+00:00,5965,,,,,,
2007-05-16T00:00+00:00,105,13.5,989.8,2.6,63.0,5.0,5904
2007-05-16T00:00+00:00,106,12.9,987.7,1.5,66.0,4.6,5805
2007-05-16T00:00+00:00,107,13.5,991.3,2.6,60.0,5.0,5917
2007-05-16T00:00+00:00,4102,,,,,,
2007-05-16T00:00+00:00,4115,,,,,,
2007-05-16T00:00+00:00,4120,,,,,,
2007-05-16T00:00+00:00,5802,,,,,,
2007-05-16T00:00+00:00,5804,,,,,,
2007-05-16T00:00+00:00,5805,12.9,987.7,1.5,66.0,4.6,
2007-05-16T00:00+00:00,5808,,,,,,
2007-05-16T00:00+00:00,5901,,,,,,
2007-05-16T00:00+00:00,5902,,,,,,
2007-05-16T00:00+00:00,5904,13.5,989.8,2.6,63.0,5.0,
2007-05-16T00:00+00:00,5905,,,,,,
2007-05-16T00:00+00:00,5916,,,,,,
2007-05-16T00:00+00:00,5917,13.5,991.3,2.6,60.0,5.0,
2007-05-16T00:00+00:00,5925,13.9,994.3,3.8,60.0,4.6,
2007-05-16T00:00+00:00,5935,14.0,996.3,2.6,60.0,5.1,
2007-05-16T00:00+00:00,5963,,,,,,
2007-05-16T00:00+00:00,5965,,,,,,
2007-05-17T00:00+00:00,105,12.1,984.2,5.2,75.0,3.4,5904
2007-05-17T00:00+00:00,106,10.8,982.2,3.2,70.0,3.2,5805
2007-05-17T00:00+00:00,107,11.3,986.0,3.2,72.0,2.5,5917
2007-05-17T00:00+00:00,4102,,,,,,
2007-05-17T00:00+00:00,4115,,,,,,
2007-05-17T00:00+00:00,4120,,,,,,
2007-05-17T00:00+00:00,5802,,,,,,
2007-05-17T00:00+00:00,5804,,,,,,
2007-05-17T00:00+00:00,5805,10.8,982.2,3.2,70.0,3.2,
2007-05-17T00:00+00:00,5808,,,,,,
2007-05-17T00:00+00:00,5901,,,,,,
2007-05-17T00:00+00:00,5902,,,,,,
2007-05-17T00:00+00:00,5904,12.1,984.2,5.2,75.0,3.4,
2007-05-17T00:00+00:00,5905,,,,,,
2007-05-17T00:00+00:00,5916,,,,,,
2007-05-17T00:00+00:00,5917,11.3,986.0,3.2,72.0,2.5,
2007-05-17T00:00+00:00,5925,13.5,988.9,3.8,72.0,3.6,
2007-05-17T00:00+00:00,5935,12.4,990.9,2.6,72.0,4.6,
2007-05-17T00:00+00:00,5963,,,,,,
2007-05-17T00:00+00:00,5965,,,,,,
2007-05-18T00:00+00:00,105,12.2,993.2,4.5,55.0,10.8,5904
2007-05-18T00:00+00:00,106,11.6,991.1,2.6,56.0,10.9,5805
2007-05-18T00:00+00:00,107,11.8,994.5,4.5,49.0,11.5,5917
2007-05-18T00:00+00:00,4102,,,,,,
2007-05-18T00:00+00:00,4115,,,,,,
2007-05-18T00:00+00:00,4120,,,,,,
2007-05-18T00:00+00:00,5802,,,,,,
2007-05-18T00:00+00:00,5804,,,,,,
2007-05-18T00:00+00:00,5805,11.6,991.1,2.6,56.0,10.9,
2007-05-18T00:00+00:00,5808,,,,,,
2007-05-18T00:00+00:00,5901,,,,,,
2007-05-18T00:00+00:00,5902,,,,,,
2007-05-18T00:00+00:00,5904,12.2,993.2,4.5,55.0,10.8,
2007-05-18T00:00+00:00,5905,,,,,,
2007-05-18T00:00+00:00,5916,,,,,,
2007-05-18T00:00+00:00,5917,11.8,994.5,4.5,49.0,11.5,
2007-05-18T00:00+00:00,5925,12.6,997.6,5.2,51.0,10.9,
2007-05-18T00:00+00:00,5935,12.5,999.7,3.2,55.0,11.6,
2007-05-18T00:00+00:00,5963,,,,,,
2007-05-18T00:00+00:00,5965,,,,,,
2007-05-19T00:00+00:00,105,15.5,991.7,2.1,52.0,14.7,5904
2007-05-19T00:00+00:00,106,12.9,989.6,1.5,51.0,13.8,5805
2007-05-19T00:00+00:00,107,15.0,993.0,2.1,48.0,14.4,5917
2007-05-19T00:00+00:00,4102,,,,,,
2007-05-19T00:00+00:00,4115,,,,,,
2007-05-19T00:00+00:00,4120,,,,,,
2007-05-19T00:00+00:00,5802,,,,,,
2007-05-19T00:00+00:00,5804,,,,,,
2007-05-19T00:00+00:00,5805,12.9,989.6,1.5,51.0,13.8,
2007-05-19T00:00+00:00,5808,,,,,,
2007-05-19T00:00+00:00,5901,,,,,,
2007-05-19T00:00+00:00,5902,,,,,,
2007-05-19T00:00+00:00,5904,15.5,991.7,2.1,52.0,14.7,
2007-05-19T00:00+00:00,5905,,,,,,
2007-05-19T00:00+00:00,5916,,,,,,
2007-05-19T00:00+00:00,5917,15.0,993.0,2.1,48.0,14.4,
2007-05-19T00:00+00:00,5925,16.5,996.1,2.6,48.0,14.7,
2007-05-19T00:00+00:00,5935,15.5,998.1,2.1,53.0,14.8,
2007-05-19T00:00+00:00,5963,,,,,,
2007-05-19T00:00+00:00,5965,,,,,,
2007-05-20T00:00+00:00,105,18.8,991.5,3.2,64.0,12.1,5904
2007-05-20T00:00+00:00,106,17.3,989.4,2.1,61.0,11.6,5805
2007-05-20T00:00+00:00,107,18.2,992.9,2.6,64.0,11.9,5917
2007-05-20T00:00+00:00,4102,,,,,,
2007-05-20T00:00+00:00,4115,,,,,,
2007-05-20T00:00+00:00,4120,,,,,,
2007-05-20T00:00+00:00,5802,,,,,,
2007-05-20T00:00+00:00,5804,,,,,,
2007-05-20T00:00+00:00,5805,17.3,989.4,2.1,61.0,11.6,
2007-05-20T00:00+00:00,5808,,,,,,
2007-05-20T00:00+00:00,5901,,,,,,
2007-05-20T00:00+00:00,5902,,,,,,
2007-05-20T00:00+00:00,5904,18.8,991.5,3.2,64.0,12.1,
2007-05-20T00:00+00:00,5905,,,,,,
2007-05-20T00:00+00:00,5916,,,,,,
2007-05-20T00:00+00:00,5917,18.2,992.9,2.6,64.0,11.9,
2007-05-20T00:00+00:00,5925,19.8,996.0,3.2,61.0,11.0,
2007-05-20T00:00+00:00,5935,19.4,997.9,2.1,60.0,11.8,
2007-05-20T00:00+00:00,5963,,,,,,
2007-05-20T00:00+00:00,5965,,,,,,
2007-05-21T00:00+00:00,105,21.0,990.9,3.2,63.0,13.7,5904
2007-05-21T00:00+00:00,106,20.4,988.6,2.1,63.0,13.3,5805
2007-05-21T00:00+00:00,107,20.9,992.3,3.2,60.0,13.6,5917
2007-05-21T00:00+00:00,4102,,,,,,
2007-05-21T00:00+00:00,4115,,,,,,
2007-05-21T00:00+00:00,4120,,,,,,
2007-05-21T00:00+00:00,5802,,,,,,
2007-05-21T00:00+00:00,5804,,,,,,
2007-05-21T00:00+00:00,5805,20.4,988.6,2.1,63.0,13.3,
2007-05-21T00:00+00:00,5808,,,,,,
2007-05-21T00:00+00:00,5901,,,,,,
2007-05-21T00:00+00:00,5902,,,,,,
2007-05-21T00:00+00:00,5904,21.0,990.9,3.2,63.0,13.7,
2007-05-21T00:00+00:00,5905,,,,,,
2007-05-21T00:00+00:00,5916,,,,,,
2007-05-21T00:00+00:00,5917,20.9,992.3,3.2,60.0,13.6,
2007-05-21T00:00+00:00,5925,22.9,995.2,3.2,61.0,13.6,
2007-05-21T00:00+00:00,5935,21.9,997.2,2.1,58.0,13.6,
2007-05-21T00:00+00:00,5963,,,,,,
2007-05-21T00:00+00:00,5965,,,,,,
2007-05-22T00:00+00:00,105,22.8,989.7,4.5,57.0,11.4,5904
2007-05-22T00:00+00:00,106,21.4,987.8,2.6,60.0,11.3,5805
2007-05-22T00:00+00:00,107,22.8,991.1,4.5,57.0,9.8,5917
2007-05-22T00:00+00:00,4102,,,,,,
2007-05-22T00:00+00:00,4115,,,,,,
2007-05-22T00:00+00:00,4120,,,,,,
2007-05-22T00:00+00:00,5802,,,,,,
2007-05-22T00:00+00:00,5804,,,,,,
2007-05-22T00:00+00:00,5805,21.4,987.8,2.6,60.0,11.3,
2007-05-22T00:00+00:00,5808,,,,,,
2007-05-22T00:00+00:00,5901,,,,,,
2007-05-22T00:00+00:00,5902,,,,,,
2007-05-22T00:00+00:00,5904,22.8,989.7,4.5,57.0,11.4,
2007-05-22T00:00+00:00,5905,,,,,,
2007-05-22T00:00+00:00,5916,,,,,,
2007-05-22T00:00+00:00,5917,22.8,991.1,4.5,57.0,9.8,
2007-05-22T00:00+00:00,5925,24.7,994.0,3.8,58.0,10.8,
2007-05-22T00:00+00:00,5935,23.4,996.0,3.2,60.0,10.0,
2007-05-22T00:00+00:00,5963,,,,,,
2007-05-22T00:00+00:00,5965,,,,,,
2007-05-23T00:00+00:00,105,23.0,992.2,2.6,66.0,12.5,5904
2007-05-23T00:00+00:00,106,22.4,990.0,2.6,66.0,11.9,5805
2007-05-23T00:00+00:00,107,22.6,993.3,5.2,63.0,13.1,5917
2007-05-23T00:00+00:00,4102,,,,,,
2007-05-23T00:00+00:00,4115,,,,,,
2007-05-23T00:00+00:00,4120,,,,,,
2007-05-23T00:00+00:00,5802,,,,,,
2007-05-23T00:00+00:00,5804,,,,,,
2007-05-23T00:00+00:00,5805,22.4,990.0,2.6,66.0,11.9,
2007-05-23T00:00+00:00,5808,,,,,,
2007-05-23T00:00+00:00,5901,,,,,,
2007-05-23T00:00+00:00,5902,,,,,,
2007-05-23T00:00+00:00,5904,23.0,992.2,2.6,66.0,12.5,
2007-05-23T00:00+00:00,5905,,,,,,
2007-05-23T00:00+00:00,5916,,,,,,
2007-05-23T00:00+00:00,5917,22.6,993.3,5.2,63.0,13.1,
2007-05-23T00:00+00:00,5925,23.4,996.5,4.5,66.0,13.0,
2007-05-23T00:00+00:00,5935,23.4,998.4,2.6,63.0,12.5,
